#HR	   X	    Y	    Latitude	   Longitude	 WindDir_201501112100	 WindSpd_201501112100
1	47	196	38.288797	-122.851194	250	7
1	48	196	38.297847	-122.795801	250	7
1	49	196	38.306878	-122.7404	240	7
1	50	196	38.315892	-122.684989	240	6
1	51	196	38.324887	-122.629568	240	5
1	52	196	38.333864	-122.574139	270	5
1	53	196	38.342823	-122.5187	300	1
1	54	196	38.351764	-122.463251	180	4
1	55	196	38.360687	-122.407793	210	5
1	56	196	38.369591	-122.352326	170	5
1	57	196	38.378478	-122.29685	180	5
1	58	196	38.387346	-122.241364	210	5
1	59	196	38.396196	-122.185869	210	5
1	60	196	38.405028	-122.130365	190	5
1	61	196	38.413842	-122.074852	40	2
1	62	196	38.422637	-122.01933	60	2
1	45	197	38.314109	-122.973539	290	9
1	46	197	38.323197	-122.918144	260	7
1	47	197	38.332266	-122.86274	240	7
1	48	197	38.341318	-122.807326	230	7
1	49	197	38.350351	-122.751902	230	6
1	50	197	38.359367	-122.69647	230	5
1	51	197	38.368364	-122.641028	240	5
1	52	197	38.377343	-122.585576	250	5
1	53	197	38.386304	-122.530115	260	3
1	54	197	38.395247	-122.474645	240	5
1	55	197	38.404171	-122.419166	220	2
1	56	197	38.413078	-122.363677	150	5
1	57	197	38.421966	-122.308179	180	6
1	58	197	38.430836	-122.252671	200	5
1	59	197	38.439688	-122.197155	190	3
1	60	197	38.448522	-122.141629	210	3
1	61	197	38.457338	-122.086094	40	2
1	62	197	38.466135	-122.030549	60	2
1	45	198	38.357565	-122.985138	280	9
1	46	198	38.366655	-122.929721	250	6
1	47	198	38.375726	-122.874295	220	6
1	48	198	38.38478	-122.818859	210	5
1	49	198	38.393815	-122.763414	200	5
1	50	198	38.402832	-122.70796	210	4
1	51	198	38.411832	-122.652496	240	5
1	52	198	38.420813	-122.597023	250	5
1	53	198	38.429775	-122.54154	260	5
1	54	198	38.43872	-122.486049	240	5
1	55	198	38.447647	-122.430547	150	3
1	56	198	38.456555	-122.375037	160	5
1	57	198	38.465445	-122.319517	190	6
1	58	198	38.474317	-122.263988	220	3
1	59	198	38.483171	-122.208449	100	2
1	60	198	38.492007	-122.152902	80	4
1	61	198	38.500825	-122.097345	80	4
1	62	198	38.509624	-122.041778	50	2
1	45	199	38.401012	-122.996746	280	7
1	46	199	38.410103	-122.941307	240	4
1	47	199	38.419177	-122.88586	190	4
1	48	199	38.428232	-122.830403	180	5
1	49	199	38.43727	-122.774936	190	4
1	50	199	38.446289	-122.71946	200	4
1	51	199	38.45529	-122.663974	240	5
1	52	199	38.464273	-122.608479	250	5
1	53	199	38.473238	-122.552975	250	5
1	54	199	38.482185	-122.497461	190	2
1	55	199	38.491113	-122.441938	120	4
1	56	199	38.500023	-122.386406	170	5
1	57	199	38.508916	-122.330864	210	5
1	58	199	38.51779	-122.275313	220	4
1	59	199	38.526645	-122.219753	130	3
1	60	199	38.535483	-122.164183	120	4
1	61	199	38.544303	-122.108605	100	4
1	62	199	38.553104	-122.053017	40	2
1	46	200	38.453543	-122.952903	240	3
1	47	200	38.462619	-122.897434	160	3
1	48	200	38.471676	-122.841955	170	4
1	49	200	38.480715	-122.786467	180	4
1	50	200	38.489737	-122.730969	200	4
1	51	200	38.49874	-122.675462	220	5
1	52	200	38.507725	-122.619945	230	5
1	53	200	38.516691	-122.564419	250	4
1	54	200	38.52564	-122.508883	120	2
1	55	200	38.53457	-122.453339	160	4
1	56	200	38.543483	-122.397784	190	5
1	57	200	38.552377	-122.342221	200	4
1	58	200	38.561253	-122.286648	210	3
1	59	200	38.57011	-122.231066	150	3
1	60	200	38.57895	-122.175475	190	4
1	61	200	38.587771	-122.119874	210	2
1	62	200	38.596575	-122.064264	40	3
1	63	200	38.60536	-122.008645	30	3
1	46	201	38.496974	-122.964509	220	3
1	47	201	38.506051	-122.909018	170	3
1	48	201	38.515111	-122.853517	160	4
1	49	201	38.524152	-122.798007	180	4
1	50	201	38.533175	-122.742487	210	4
1	51	201	38.54218	-122.686958	230	5
1	52	201	38.551167	-122.63142	230	5
1	53	201	38.560135	-122.575872	270	4
1	54	201	38.569086	-122.520315	260	2
1	55	201	38.578018	-122.464748	200	4
1	56	201	38.586932	-122.409172	180	3
1	57	201	38.595828	-122.353587	190	1
1	58	201	38.604706	-122.297992	140	1
1	59	201	38.613566	-122.242388	130	1
1	60	201	38.622407	-122.186775	230	4
1	61	201	38.631231	-122.131153	350	2
1	62	201	38.640036	-122.075521	30	3
1	63	201	38.648823	-122.01988	30	3
1	46	202	38.540395	-122.976124	190	2
1	47	202	38.549474	-122.920611	180	3
1	48	202	38.558536	-122.865089	170	3
